,offer date,IPO name,CUSIP
11645,09/16/2010,SouFun Holdings Ltd,
11646,09/22/2010,CoreSite Realty Corporation,21870Q10
11647,09/23/2010,Charter Financial Corp,16090110
11648,09/24/2010,SciQuest Inc,80908Q10
11649,09/27/2010,Amyris Inc,03236M10
11650,09/27/2010,Country Style Cooking,22238M10
11651,09/28/2010,Century Next Financial Corp,15663510
11652,09/28/2010,First Trust High Income Long,33738E10
11653,09/28/2010,Nuveen Diversified Commodity,67074P10
11654,09/29/2010,Rhino Resource Partners LP,76218Y10
11655,09/30/2010,China Ming Yang Wind Power Grp,16951C10
11656,09/30/2010,ChinaCache Intl Hldg Ltd,16950M10
11657,09/30/2010,Elster Group SE,29034810
11658,09/30/2010,The KEYW Holding Corp,49372310
11659,10/06/2010,Daqo New Energy Corp,23703Q10
11660,10/07/2010,Cazador Acquisition Corp Ltd,
11661,10/07/2010,Ellington Financial LLC,28852220
11662,10/07/2010,Global Education & Technology,37951A10
11663,10/07/2010,Standard Financial Corp,
11664,10/11/2010,Hicks Acquisition Co II Inc,
11665,10/13/2010,Campus Crest Communities Inc,13466Y10
11666,10/14/2010,Body Central Corp,09689U10
11667,10/14/2010,Tower International Inc,89182610
11668,10/18/2010,NetSpend Holdings Inc,64118V10
11669,10/18/2010,ShangPharma Corp,81943P10
11670,10/19/2010,TAL Education Group,87408010
11671,10/20/2010,Vera Bradley Inc,92335C10
11672,10/21/2010,Bravo Brio Restaurant Grp Inc,10567B10
11673,10/22/2010,Aegerion Pharmaceuticals Inc,00767E10
11674,10/25/2010,Asia Carbon Industries Inc,
11675,10/26/2010,Guggenheim Build America Bonds,40166410
11676,10/26/2010,Mecox Lane Ltd,
11677,10/26/2010,Pacific Biosciences of CA Inc,69404D10
11678,10/26/2010,Western Asset High Yield,95768B107
11679,10/27/2010,Examworks Group Inc,30066A10
11680,10/27/2010,SeaCube Container Leasing Ltd,G7997810
11681,10/28/2010,Horizon Technology Finance,44045A10
11682,10/28/2010,Le Gaga Holdings Ltd,52116810
11683,10/29/2010,SP Bancorp Inc,78468K10
11684,11/01/2010,Xueda Education Group,98418W10
11685,11/02/2010,SodaStream International Ltd,M9068E10
11686,11/03/2010,Costamare Inc,Y1771G10
11687,11/03/2010,SinoTech Energy Ltd,82935910
11688,11/04/2010,Fresh Market Inc,35804H10
11689,11/04/2010,Primo Water Corp,74165N10
11690,11/09/2010,Noah Holdings Ltd,65487X10
11691,11/09/2010,RDA Microelectronics Inc,749394102
11692,11/10/2010,Inphi Corp,45772F10
11693,11/11/2010,Complete Genomics Inc,20454K10
11694,11/16/2010,Australia Acquisition Corp,G0636812
11695,11/16/2010,Booz Allen Hamilton Holding Co,09950210
11696,11/17/2010,Bitauto Holdings Ltd,09172710
11697,11/17/2010,JWC Acquisition Corp,46634Y20
11698,11/18/2010,Aeroflex Holding Corp,00776710
11699,11/18/2010,General Motors Co,37045V10
11700,11/18/2010,LPL Investment Holdings Inc,50213H10
11701,11/19/2010,Lizhan Environmental Corp,
11702,11/22/2010,China Xiniya Fashion Ltd,16950W10
11703,11/22/2010,Zogenix Inc,98978L10
11704,11/23/2010,Anacor Pharmaceuticals Inc,03242010
11705,11/23/2010,Cohen & Steers Select Preferre,19248Y10
11706,11/23/2010,Kayne Anderson Midstream/Energ,48661E10
11707,11/23/2010,L&L Acquisition Corp,50161R20
11708,11/23/2010,Nuveen Build America Bond Oppo,67074Q102
11709,11/23/2010,SYSWIN Inc,872058102
11710,12/01/2010,FXCM Inc,30269310
11711,12/06/2010,Targa Resources Corp,87612G10
11712,12/07/2010,CTPartners Executive Search In,22945C10
11713,12/07/2010,E-Commerce China Dangdang Inc,26833A10
11714,12/08/2010,Bona Film Group Ltd,09777B10
11715,12/08/2010,First Republic Bank,33616C10
11716,12/08/2010,SemiLEDs Corp,81664510
11717,12/08/2010,Youku.com Inc,98742U10
11718,12/09/2010,FlatWorld Acquisition Corp,G35536104
11719,12/09/2010,Sky-mobi Ltd,83084G10
11720,12/10/2010,Lentuo International Inc,52635310
11721,12/13/2010,iSoftStone Holdings Ltd,46489B10
11722,12/14/2010,FleetCor Technologies Inc,33904110
11723,12/14/2010,Walker & Dunlop Inc,93148P10
11724,12/15/2010,GAIN Capital Holdings Inc,36268W10
11725,12/15/2010,RigNet Inc,76658210
11726,12/16/2010,Fortegra Financial Corp,34954W10
11727,12/16/2010,QR Energy LP,74734R10
11728,12/16/2010,Swift Transportation Co,87074U10
11729,12/16/2010,Ventrus Biosciences Inc,92282210
11730,12/22/2010,Stone Harbor Emerging Markets,86164T107
11731,01/12/2011,American Assets Trust Inc,024013104
11732,01/14/2011,Oconee Federal Financial Corp,675607105
11733,01/19/2011,Oxford Lane Capital Corp,691543102
11734,01/19/2011,Wolverine Bancorp Inc,977880103
11735,01/20/2011,Medley Capital Corp,58503F106
11736,01/24/2011,Tibet Pharmaceuticals Inc,G88615102
11737,01/25/2011,Demand Media Inc,24802N109
11738,01/26/2011,Anchor Bancorp,32838104
11739,01/26/2011,Avenue Income Credit,05358E106
11740,01/26/2011,Blackstone / GSO Long-Short,09257D102
11741,01/26/2011,"Gabelli Nat Res, Gold & Inc Tr",36249M106
11742,01/26/2011,Nielsen Holdings NV,N63218106
11743,01/27/2011,BankUnited Inc,06652K103
11744,01/27/2011,InterXion Holding NV,N47279109
11745,01/28/2011,Adecoagro SA,L00849106
11746,01/28/2011,BCD Semiconductor Mnfg Ltd,055347108
11747,02/01/2011,Epocrates Inc,29429D103
11748,02/01/2011,NeoPhotonics Corp,64051T100
11749,02/02/2011,Pacira Pharmaceuticals Inc,695127100
11750,02/02/2011,Tornier NV,N87237108
11751,02/02/2011,Trunkbow Intl Hldgs Ltd,89818A102
11752,02/03/2011,BG Medicine Inc,08861T107
11753,02/04/2011,Endocyte Inc,29269A102
11754,02/07/2011,China Century Dragon Media Inc,16936D106
11755,02/08/2011,Gevo Inc,374396109
11756,02/08/2011,Imperial Holdings Inc,452834104
11757,02/08/2011,Summit Hotel Properties Inc,866082100
11758,02/09/2011,Fluidigm Corp,34385P108
11759,02/10/2011,Kinder Morgan Inc,49456B101
11760,02/10/2011,Kips Bay Medical Inc,49726K105
11761,02/11/2011,AcelRx Pharmaceuticals Inc,00444T100
11762,02/14/2011,Zuoan Fashion Ltd,98982X103
11763,02/15/2011,RLJ Acquisition Inc,74965B202
11764,02/18/2011,China VantagePoint Acq Co,G2161W103
11765,02/23/2011,Apollo Senior Floating Rate,037636107
11766,02/23/2011,Nuveen Energy MLP Total Return,67074U103
11767,02/25/2011,Solar Senior Capital Ltd,83416M105
11768,03/09/2011,HCA Holdings Inc,40412C101
11769,03/10/2011,MagnaChip Semiconductor Corp,55932N106
11770,03/16/2011,Cornerstone OnDemand Inc,21925Y103
11771,03/16/2011,Lone Oak Acquisition Corp,G5693V113
11772,03/24/2011,Prime Acquisition Corp,G72436119
11773,03/24/2011,ServiceSource International,81763U100
11774,03/28/2011,BlackRock Resources & Commodit,09257A108
11775,03/29/2011,Apollo Global Management LLC,037612306
11776,03/29/2011,Qihoo 360 Technology Co Ltd,74734M109
11777,03/30/2011,Sunshine Financial Inc,86782T109
11778,03/31/2011,Fraternity Community Bancorp,35553P101
11779,03/31/2011,GNC Holdings Inc,36191G107
11780,03/31/2011,Preferred Apartment Communitie,74039L103
11781,04/01/2011,Tranzyme Inc,89413J102
11782,04/06/2011,Golar LNG Partners LP,Y2745C102
11783,04/06/2011,SandRidge Mississippian Trust,80007T101
11784,04/07/2011,CVR Partners LP,126633106
11785,04/08/2011,PennantPark Floating Rate,70806A106
11786,04/12/2011,SCG Financial Acquisition Corp,78404K202
11787,04/13/2011,Arcos Dorados Holdings Inc,G0457F107
11788,04/13/2011,TMS International Corp,87261Q103
11789,04/13/2011,Zipcar Inc,98974X103
11790,04/14/2011,Box Ships Inc,Y09675102
11791,04/14/2011,Ellie Mae Inc,28849P100
11792,04/14/2011,Sequans Communications SA,817323108
11793,04/15/2011,Global Cornerstone Holdings,G3925L110
11794,04/15/2011,STAG Industrial Inc,85254J102
11795,04/18/2011,Air Lease Corp,00912X302
11796,04/19/2011,Sagent Pharmaceuticals Inc,786692103
11797,04/19/2011,Tesoro Logistics LP,88160T107
11798,04/20/2011,Responsys Inc,761248103
11799,04/21/2011,21Vianet Group Inc,90138A103
11800,04/27/2011,ING Emerging Markets High,45685X104
11801,04/28/2011,Franklin Financial Corp,353523202
11802,04/28/2011,NeXt Innovation Corp,65339X102
11803,05/03/2011,Boingo Wireless Inc,09739C102
11804,05/03/2011,Renren Inc,759892102
11805,05/04/2011,NetQin Mobile Inc,64118U108
11806,05/04/2011,RPX Corp,74972G103
11807,05/04/2011,SMG Indium Resources Ltd,78454K201
11808,05/04/2011,Thermon Group Holdings Inc,88362T103
11809,05/05/2011,VOC Energy Tr,91829B103
11810,05/09/2011,Universal Business Payment,913384202
11811,05/10/2011,FriendFinder Networks Inc,358453108
11812,05/10/2011,Kosmos Energy Ltd,G5315B107
11813,05/10/2011,RLJ Lodging Trust,74965L101
11814,05/11/2011,China Zenix Auto International,16951E108
11815,05/11/2011,Jiayuan.com International Ltd,477374102
11816,05/11/2011,NGL Energy Partners LP,62913M107
11817,05/11/2011,Phoenix New Media Ltd,71910C103
11818,05/13/2011,Global Eagle Acquisition Corp,37951D102
11819,05/19/2011,LinkedIn Corp,53578A108
11820,05/19/2011,New Mountain Finance Corp,647551100
11821,05/24/2011,Yandex NV,N97284108
11822,05/25/2011,Freescale Semiconductor Hldg I,G3727Q101
11823,05/25/2011,John Hancock Hedged Equity,47804L102
11824,05/25/2011,Lone Pine Resources Inc,54222A106
11825,05/25/2011,Nuveen Short Duration Credit O,67074X107
11826,05/25/2011,Salient MLP & Energy,79471T100
11827,05/25/2011,Spirit Airlines Inc,848577102
11828,05/25/2011,The Active Network Inc,00506D100
11829,05/26/2011,China Growth Equity Investment,G2114K115
11830,05/26/2011,Solazyme Inc,83415T101
11831,06/08/2011,Fusion-io Inc,36112J107
11832,06/08/2011,Taomee Holdings Ltd,87600Y106
11833,06/09/2011,ClearBridge Energy MLP Opport,18469P100
11834,06/14/2011,Compressco Partners LP,20467A101
11835,06/14/2011,Pandora Media Inc,698354107
11836,06/15/2011,Empeiria Acquisition Corp,29158Y203
11837,06/16/2011,Bankrate Inc,06646V108
11838,06/20/2011,Fidus Investment Corp,316500107
11839,06/21/2011,Trio Merger Corp,U89669720
11840,06/22/2011,Vanguard Health Systems Inc,922036207
11841,06/23/2011,KiOR Inc,497217109
11842,06/28/2011,HomeAway Inc,43739Q100
11843,06/29/2011,AG Mortgage Investment Trust,1228105
11844,06/29/2011,Azteca Acquisition Corp,
11845,06/29/2011,First Connecticut Bancorp Inc,319850103
11846,06/30/2011,IF Bancorp Inc,
11847,06/30/2011,Keating Capital Inc,48722R106
11848,06/30/2011,State Investors Bancorp Inc,857030100
11849,07/13/2011,Oiltanking Partners LP,678049107
11850,07/14/2011,Blue Wolf Mongolia Hldgs Corp,
11851,07/14/2011,Nautilus Marine Acquisition Co,
11852,07/19/2011,Skullcandy Inc,83083J104
11853,07/19/2011,Zillow Inc,98954A107
11854,07/20/2011,Suncoke Energy Inc,86722A103
11855,07/21/2011,Apollo Residential Mortgage,03763V102
11856,07/21/2011,Francesca's Holdings Corp,351793104
11857,07/26/2011,American Midstream Partners LP,02752P100
11858,07/26/2011,Duff & Phelps Global Utility I,26433C105
11859,07/26/2011,Dunkin Brands Group Inc,265504100
11860,07/26/2011,Tangoe Inc,87582Y108
11861,07/27/2011,Teavana Holdings Inc,87819P102
11862,07/27/2011,The Chefs Warehouse Inc,163086101
11863,07/27/2011,Wesco Aircraft Holdings Inc,950814103
11864,07/28/2011,C&J Energy Services Inc,12467B304
11865,07/28/2011,Horizon Pharma Inc,44047T109
11866,08/03/2011,American Capital Mortgage,02504A104
11867,08/10/2011,Carbonite Inc,141337105
11868,08/10/2011,SandRidge Permian Trust,80007A102
11869,08/16/2011,Tudou Holdings Ltd,89903T107
11870,08/25/2011,Brookfield Global Listed Infra,11273Q109
11871,09/07/2011,American Rlty Capital Ppty Inc,02917T104
11872,09/28/2011,First Trust Energy Infrastruct,33738C103
11873,10/04/2011,BSB Bancorp Inc,05573H108
11874,10/11/2011,ASB Bancorp Inc,00213T109
11875,10/11/2011,Carroll Bancorp Inc,144702107
11876,10/13/2011,Ubiquiti Networks Inc,90347A100
11877,10/18/2011,ZELTIQ Aesthetics Inc,98933Q108
11878,10/24/2011,Committed Capital Acquisition,20261V202
11879,10/27/2011,Guggenheim Equal Weight Enh,40167M106
11880,10/27/2011,Tortoise Pipeline & Energy,89148H108
11881,11/02/2011,Enduro Royalty Trust,29269K100
11882,11/03/2011,Groupon Inc,399473107
11883,11/03/2011,Rentech Nitrogen Partners LP,760113100
11884,11/07/2011,Selway Capital Acq Corporation,81661A503
11885,11/08/2011,Imperva Inc,45321L100
11886,11/10/2011,Chesapeake Granite Wash Trust,165185109
11887,11/10/2011,LRR Energy LP,50214A104
11888,11/11/2011,NewLink Genetics Corp,651511107
11889,11/16/2011,Angie's List Inc,34754101
11890,11/16/2011,Clovis Oncology Inc,189464100
11891,11/16/2011,Delphi Automotive PLC,G27823106
11892,11/16/2011,InvenSense Inc,46123D205
11893,11/17/2011,Intermolecular Inc,45882D109
11894,11/17/2011,Manning & Napier Inc,56382Q102
11895,11/17/2011,Mattress Firm Holding Corp,57722W106
11896,11/18/2011,Digital Domain Media Group Inc,25384D104
11897,11/23/2011,BlackRock Utility & Infrastruc,09248D104
11898,11/29/2011,Vanguard Energy Corp,
11899,12/08/2011,Memorial Production Prtnrs LP,586048100
11900,12/08/2011,Rose Rock Midstream LP,777149105
11901,12/12/2011,Jive Software Inc,47760A108
11902,12/13/2011,Sanchez Energy Corp,79970Y105
11903,12/14/2011,Bonanza Creek Energy Inc,097793103
11904,12/14/2011,Laredo Petroleum Holdings Inc,516806106
11905,12/14/2011,Michael Kors Holdings Ltd,G60754101
11906,12/14/2011,Mid-Con Energy Partners LP,59560V109
11907,12/15/2011,Inergy Midstream LP,45671U106
11908,12/15/2011,Zynga Inc,98986T108
11909,01/18/2012,Renewable Energy Group Inc,75972A301
11910,01/24/2012,Guidewire Software Inc,40171V100
11911,01/25/2012,Wellesley Bancorp Inc,949485106
11912,01/26/2012,Doubleline Opp Cr Fnd,258623107
11913,01/26/2012,Verastem Inc,92337C104
11914,01/31/2012,US Silica Holdings Inc,90346E103
11915,02/01/2012,AVG Technologies NV,N07831105
11916,02/01/2012,Greenway Medical Tech Inc,39679B103
11917,02/01/2012,Matador Resources Co,576485205
11918,02/03/2012,Cempra Inc,15130J109
11919,02/07/2012,Caesars Entertainment Corp,127686103
11920,02/07/2012,EPAM Systems Inc,29414B104
11921,02/07/2012,Roundy's Inc,779268101
11922,02/08/2012,ChemoCentryx Inc,16383L106
11923,02/08/2012,FX Alliance Inc,361202104
11924,02/09/2012,GSE Holding Inc,36191X100
11925,02/09/2012,Synacor Inc,871561106
11926,02/10/2012,Homestreet Inc,43785V102
11927,02/17/2012,Brightcove Inc,10921T101
11928,02/21/2012,Ceres Inc,156773103
11929,02/23/2012,Bazaarvoice Inc,073271108
11930,02/23/2012,Cushing Royalty & Income Fund,23164R104
11931,02/23/2012,Proto Labs Inc,743713109
11932,02/23/2012,Virtus Global Multi-Sector,92829B101
11933,02/24/2012,ROI Acquisition Corp,74966A203
11934,02/28/2012,Home Loan Servicing Solutions,G6648D109
11935,03/01/2012,Yelp Inc,985817105
11936,03/06/2012,Select Income REIT,81618T100
11937,03/07/2012,Nationstar Mortgage Hldg Inc,63861C109
11938,03/14/2012,Allison Transmission Hldg Inc,01973R101
11939,03/14/2012,Demandware Inc,24802Y105
11940,03/14/2012,M/A-COM Technology Hldg,55405Y100
11941,03/16/2012,Andina Acquisition Corp,G0440W118
11942,03/20/2012,BGS Acquisition Corp,G1082J126
11943,03/21/2012,CaesarStone Sdot-Yam Ltd,M20782104
11944,03/21/2012,ExactTarget Inc,30064K105
11945,03/21/2012,Vantiv Inc,92210H105
11946,03/22/2012,Vipshop Holdings Ltd,92763W103
11947,03/22/2012,Whiting USA Trust II,966388100
11948,03/27/2012,Annie's Inc,03600T104
11949,03/27/2012,Legg Mason BW Global Income,52469B100
11950,03/27/2012,Regional Management Corp,75902K106
11951,03/27/2012,Vocera Communications Inc,92857F107
11952,03/28/2012,CafePress Inc,12769A103
11953,03/28/2012,Merrimack Pharmaceuticals Inc,590328100
11954,03/28/2012,Millennial Media Inc,60040N105
11955,03/28/2012,Rexnord Corp,76169B102
11956,03/29/2012,Enphase Energy Inc,29355A107
11957,03/29/2012,Gaslog Ltd,G37585109
11958,04/03/2012,TCP Capital Corp,87238Q103
11959,04/05/2012,Retail Ppty of Americas Inc,76131V202
11960,04/10/2012,Erickson Air-Crane Inc,29482P100
11961,04/11/2012,Forum Energy Technologies Inc,34984V100
11962,04/11/2012,MRC Global Inc,55345K103
11963,04/11/2012,Oaktree Capital Group LLC,674001201
11964,04/17/2012,Digital Cinema Destinations,25383B109
11965,04/17/2012,SandRidge Mississippian,80007V106
11966,04/18/2012,Splunk Inc,848637104
11967,04/18/2012,Tumi Holdings Inc,89969Q104
11968,04/19/2012,Infoblox Inc,45672H104
11969,04/19/2012,Midstates Petroleum Co Inc,59804T100
11970,04/19/2012,Proofpoint Inc,743424103
11971,04/24/2012,Clearsign Combustion Corp,185064102
11972,04/24/2012,Envivio Inc,29413T106
11973,04/25/2012,Ares Commercial RE Corp,04013V108
11974,04/25/2012,Nuveen Real Asset Income,67074Y105
11975,04/25/2012,Prudential Short Duration High,74442F107
11976,04/27/2012,Edgen Group Inc,28014Q107
11977,04/30/2012,Supernus Pharmaceuticals Inc,868459108
11978,05/02/2012,EverBank Financial Corp,29977G102
11979,05/02/2012,Pacific Coast Oil Trust,694103102
11980,05/02/2012,The Carlyle Group LP,14309L102
11981,05/03/2012,PetroLogistics LP,71672U101
11982,05/03/2012,Tilly's Inc,886885102
11983,05/09/2012,Audience Inc,05070J102
11984,05/09/2012,WageWorks Inc,930427109
11985,05/09/2012,Western Asset Mortgage Capital,95790D105
11986,05/10/2012,Edwards Group Ltd,281736108
11987,05/10/2012,Ignite Restaurant Group Inc,451730105
11988,05/17/2012,Facebook Inc,30303M102
11989,05/24/2012,PIMCO Dynamic Income Fund,72201Y101
11990,05/24/2012,Salient Midstream & MLP Fund,79471V052
11991,06/26/2012,ClearBridge Energy MLP Total,18469Q108
11992,06/26/2012,EQT Midstream Partners LP,26885B100
11993,06/26/2012,MainStay DefinedTerm Municipal,56064K100
11994,06/27/2012,Tesaro Inc,881569107
11995,06/28/2012,Exa Corp,300614500
11996,06/28/2012,ServiceNow Inc,81762P102
11997,07/10/2012,FS Bancorp Inc,30263Y104
11998,07/10/2012,Hometrust Bancshares Inc,437872104
11999,07/11/2012,Georgetown Bancorp Inc,372590109
12000,07/18/2012,Durata Therapeutics Inc,26658A107
12001,07/18/2012,Five Below Inc,33829M101
12002,07/19/2012,Infinity Cross Border Acquisit,G4772R127
12003,07/19/2012,KAYAK Software Corp,486577109
12004,07/19/2012,Palo Alto Networks Inc,697435105
12005,07/23/2012,Chuy's Holdings Inc,171604101
12006,07/24/2012,Natural Grocers by Vitamin Cot,63888U109
12007,07/25/2012,E2open Inc,29788A104
12008,07/25/2012,Hyperion Therapeutics Inc,44915N101
12009,07/25/2012,Northern Tier Energy LP,665826103
12010,07/26/2012,AmREIT Inc,03215R204
12011,07/26/2012,Cohen & Steers Limited,19248C105
12012,07/26/2012,Del Frisco's Restaurant Grp LL,245077102
12013,07/26/2012,Nuveen Preferred & Income Term,67075A106
12014,07/26/2012,Tortoise Energy Independence F,89148K101
12015,08/01/2012,Hyde Park Acquisition Corp II,448640201
12016,08/02/2012,Eloqua Inc,290139104
12017,08/02/2012,Globus Medical Inc,379577208
12018,08/08/2012,Bloomin' Brands Inc,094235108
12019,08/08/2012,Peregrine Semiconductor Corp,71366R703
12020,08/09/2012,Manchester United PLC,G5784H106
12021,08/09/2012,Performant Financial Corp,71377E105
12022,08/15/2012,Hi-Crush Partners LP,428337109
12023,08/15/2012,Sound Financial Bancorp Inc,83607A100
12024,08/29/2012,BlackRock Muni Target Tr,09257P105
12025,09/19/2012,Capital Bank Financial Corp,139794101
12026,09/19/2012,National Bank Holdings Corp,633707104
12027,09/19/2012,Spirit Realty Capital Inc,84860F109
12028,09/19/2012,Susser Petroleum Partners LP,869239103
12029,09/19/2012,Trulia Inc,897888103
12030,09/25/2012,Blackstone/GSO Strategic,09257R101
12031,09/25/2012,Cushing Renaissance Fund,231647108
12032,09/25/2012,Grupo Financiero Santander,40053C105
12033,09/27/2012,Qualys Inc,74758T105
12034,09/27/2012,Summit Midstream Partners LP,866142102
12035,10/02/2012,LifeLock Inc,53224V100
12036,10/03/2012,Berry Plastics Group Inc,08579W103
12037,10/03/2012,JAVELIN Mortgage Invstmnt Corp,47200B104
12038,10/03/2012,Luxfer Holdings PLC,550678106
12039,10/03/2012,Madison County Financial Inc,556777100
12040,10/04/2012,Fleetmatics Group PLC,G35569105
12041,10/04/2012,Regulus Therapeutics Inc,75915K101
12042,10/09/2012,Ambarella Inc,G037AX101
12043,10/10/2012,Amira Nature Foods Ltd,G0335L102
12044,10/10/2012,Hamilton Bancorp Inc,407015106
12045,10/10/2012,Intercept Pharmaceuticals Inc,45845P108
12046,10/10/2012,KYTHERA Biopharmaceuticals Inc,501570105
12047,10/10/2012,Realogy Holdings Corp,75605Y106
12048,10/10/2012,Shutterstock Inc,825690100
12049,10/11/2012,Diamondback Energy Inc,25278X109
12050,10/11/2012,Linn Co LLC,535782106
12051,10/11/2012,Workday Inc,98138H101
