,Unnamed: 0,offer date,IPO name,CUSIP,SPAC IPO 
11388,11496,09/25/2009,Select Medical Holdings Corp,81619Q105,0
11389,11497,09/30/2009,Talecris Biotherapeutics Hldg,874227101,0
11390,11498,10/01/2009,Echo Global Logistics Inc,27875T101,0
11391,11499,10/01/2009,Education Management Corp,28140M103,0
11392,11500,10/06/2009,Banco Santander Brasil SA,05967A107,0
11393,11501,10/06/2009,Verisk Analytics Inc,92345Y106,0
11394,11502,10/07/2009,Mistras Group Inc,60649T107,0
11395,11503,10/07/2009,Omeros Corp,682143102,0
11396,11504,10/12/2009,RailAmerica Inc,075075340,0
11397,11505,10/16/2009,China Real Estate Information,16948Q103,0
11398,11506,10/16/2009,Penn Millers Holding Corp,707561106,0
11399,11507,10/20/2009,AGA Medical Holdings Inc,008368102,0
11400,11508,10/20/2009,ZST Digital Networks Inc,098878T20,0
11401,11509,10/22/2009,Dole Food Co Inc,256603101,0
11402,11510,10/27/2009,Addus Homecare Corp,006739106,0
11403,11511,10/27/2009,Vitamin Shoppe Inc,92849E101,0
11404,11512,11/05/2009,Ancestry.com,032803108,0
11405,11513,11/05/2009,Hyatt Hotels Corp,448579102,0
11406,11514,11/06/2009,Duoyuan Printing,26605B109,0
11407,11515,11/06/2009,STR Holdings Inc,78478V100,0
11408,11516,11/13/2009,Dollar General Corp,256677105,0
11409,11517,11/13/2009,rue21,781295100,0
11410,11518,11/18/2009,Fortinet Inc,034959E10,0
11411,11519,11/20/2009,7 Days Group Holdings Ltd,081783J10,0
11412,11520,11/20/2009,Archipelago Learning,03956P102,0
11413,11521,11/20/2009,Cloud Peak Energy,18911Q102,0
11414,11522,11/20/2009,Global Defense Tech & Systems,37950B107,0
11415,11523,11/23/2009,Western Asset Global Corporate,95790C107,0
11416,11524,11/24/2009,Nuveen Mortgage Opportunity,670735109,0
11417,11525,11/24/2009,Seligman Premium Technology,81634U107,0
11418,11526,12/09/2009,Pebblebrook Hotel Trust,70509V100,0
11419,11527,12/10/2009,China Nuokang Bio-Pharmac,16949B113,0
11420,11528,12/11/2009,Concord Medical Services Ltd,206277105,0
11421,11529,12/11/2009,Kar Auction Services,48238T109,0
11422,11530,12/16/2009,Cobalt International Energy,19075F106,0
11423,11531,12/16/2009,Team Health Holdings,87817A107,0
11424,11532,12/17/2009,Kraton Performance Polymers,50077C106,0
11425,11533,01/06/2010,Athens Bancshares Corp,004704210,0
11426,11534,01/21/2010,Cellu Tissue Holdings Inc,015116910,0
11427,11535,01/21/2010,Chesapeake Lodging Trust,016524010,0
11428,11536,01/21/2010,OmniAmerican Bancorp Inc,068216R10,0
11429,11537,01/21/2010,Symetra Financial Corp,087151Q10,0
11430,11538,01/22/2010,OBA Financial Services Inc,067424G10,0
11431,11539,01/25/2010,China Hydroelectric Corp,016949D10,0
11432,11540,01/26/2010,Andatee China Marine Fuel Svcs,067086W10,0
11433,11541,01/26/2010,Federated Enhanced Treasury,031416210,0
11434,11542,01/26/2010,ING Infrastructure Industrials,45685U100,0
11435,11543,01/27/2010,IFM Investments Ltd,045172L10,0
11436,11544,01/29/2010,China Electric Motor Inc,016890A10,0
11437,11545,02/02/2010,Ironwood Pharmaceuticals Inc,046333X10,0
11438,11546,02/08/2010,Solar Capital Ltd,083413U10,0
11439,11547,02/09/2010,Terreno Realty Corp,088146M10,0
11440,11548,02/10/2010,Generac Holdings Inc,036873610,0
11441,11549,02/10/2010,Graham Packaging Co Inc,038470110,0
11442,11550,02/10/2010,QuinStreet Inc,074874Q10,0
11443,11551,02/16/2010,Midas Medici Grp Hldg Inc,059564J10,0
11444,11552,02/23/2010,NUVEEN MORTGAGE OPP TM FD 2,067074R10,0
11445,11553,02/23/2010,Western Ast Mtg Defined Oppor,095790B10,0
11446,11554,03/01/2010,Anthera Pharmaceuticals Inc,003674U10,0
11447,11555,03/09/2010,Baltic Trading Ltd,0Y0553W10,0
11448,11556,03/10/2010,Sensata Tech Hldg NV,0N7902X10,0
11449,11557,03/11/2010,AVEO Pharmaceuticals Inc,005358810,0
11450,11558,03/11/2010,Crude Carriers Corp,0Y1820X10,0
11451,11559,03/15/2010,Financial Engines Inc,031748510,0
11452,11560,03/23/2010,First Interstate BancSystem In,032055Y20,0
11453,11561,03/23/2010,MaxLinear Inc,057776J10,0
11454,11562,03/24/2010,Calix Inc,013100M50,0
11455,11563,03/24/2010,CorMedix Inc,021900C10,0
11456,11564,03/25/2010,China Lodging Group Ltd,016949N10,0
11457,11565,03/30/2010,Meru Networks Inc,059047Q10,0
11458,11566,03/30/2010,SS&C Technologies Hold,078467J10,0
11459,11567,03/30/2010,Scorpio Tankers Inc,0Y7542C10,0
11460,11568,03/31/2010,Primerica Inc,074164M10,0
11461,11569,04/08/2010,Metals USA Holdings Corp,059132A10,0
11462,11570,04/09/2010,Tengion Inc,088034G10,0
11463,11571,04/14/2010,Golub Capital BDC Inc,038173M10,0
11464,11572,04/15/2010,Chatham Lodging Trust,016208T10,0
11465,11573,04/21/2010,DeHaier Medical Systems Ltd,0G2701010,0
11466,11574,04/21/2010,THL Credit Inc,087243810,0
11467,11575,04/22/2010,Alimera Sciences Inc,001625910,0
11468,11576,04/22/2010,Codexis Inc,019200510,0
11469,11577,04/22/2010,DynaVox Inc,026817F10,0
11470,11578,04/22/2010,Excel Trust Inc,030068C10,0
11471,11579,04/22/2010,Global Geophysical Services,037946S10,0
11472,11580,04/22/2010,SPS Commerce Inc,078463M10,0
11473,11581,04/27/2010,Nuveen Build Amer Bond Term Fu,67074C103,0
11474,11582,04/29/2010,Alpha & Omega Semiconductor Lt,G6331P104,0
11475,11583,04/29/2010,Convio Inc,021257W10,0
11476,11584,04/29/2010,PAA Natural Gas Storage LP,069313910,0
11477,11585,05/03/2010,S&W Seed Co,078513520,0
11478,11586,05/04/2010,Charm Communications Inc,016112R10,0
11479,11587,05/05/2010,Douglas Dynamics Inc,025960R10,0
11480,11588,05/11/2010,Niska Gas Storage Partners LLC,065467810,0
11481,11589,05/12/2010,Express Inc,030219E10,0
11482,11590,05/13/2010,JinkoSolar Holding Co Ltd,047759T10,0
11483,11591,05/13/2010,Roadrunner Transporttn Systems,076973Q10,0
11484,11592,05/13/2010,TeleNav Inc,087945510,0
11485,11594,05/14/2010,Noranda Aluminum Holding Corp,065542W10,0
11486,11595,05/20/2010,57th Gen Acquisition Corp,031681611,0
11487,11596,05/20/2010,Accretive Health Inc,000438V10,0
11488,11597,05/20/2010,ReachLocal Inc,075525F10,0
11489,11598,05/25/2010,Blackstone/GSO Senior Floating,009256U10,0
11490,11599,06/10/2010,China New Borun Corp,16890T105,0
11491,11600,06/14/2010,CBOE Holdings Inc,012503M10,0
11492,11601,06/16/2010,BroadSoft Inc,011133B40,0
11493,11602,06/16/2010,Higher One Holdings Inc,042983D10,0
11494,11603,06/16/2010,Oasis Petroleum Inc,067421510,0
11495,11604,06/17/2010,China Intelligent Lighting & E,016890G10,0
11496,11605,06/17/2010,Motricity Inc,062010710,0
11497,11606,06/21/2010,Vringo Inc,092911N20,0
11498,11607,06/23/2010,Hudson Pacific Properties Inc,044409710,0
11499,11608,06/24/2010,ClearBridge Energy MLP Fund,018469210,0
11500,11609,06/24/2010,Eaton Vance Tax-Advantaged Bon,27829M103,0
11501,11610,06/24/2010,Fabrinet,0G3323L10,0
11502,11611,06/28/2010,Tesla Motors Inc,088160R10,0
11503,11612,06/29/2010,HiSoft Tech Intl Ltd,043358R10,0
11504,11613,07/01/2010,AutoNavi Hldg Ltd,005330F10,0
11505,11614,07/01/2010,ECA Marcellus Trust I,026827L10,0
11506,11615,07/06/2010,Peoples Federal Bancshares Inc,071103710,0
11507,11617,07/13/2010,Oxford Resource Partners LP,069180710,0
11508,11618,07/15/2010,Qlik Technologies Inc,074733T10,0
11509,11619,07/15/2010,RealD Inc,075604L10,0
11510,11620,07/20/2010,Camelot Info Sys Inc,013322V10,0
11511,11622,07/21/2010,Ameresco Inc,002361E10,0
11512,11623,07/21/2010,Green Dot Corp,039304D10,0
11513,11624,07/27/2010,Tortoise MLP Fund Inc,089148B10,0
11514,11625,07/28/2010,Chesapeake Midstream Ptrs LP,016524K10,0
11515,11626,07/28/2010,Envestnet Inc,029404K10,0
11516,11627,07/29/2010,Molycorp Inc,060875310,0
11517,11628,08/02/2010,Trius Therapeutics Inc,089685K10,0
11518,11629,08/03/2010,Varca Ventures Inc,092212010,0
11519,11630,08/04/2010,Ambow Education Holding Ltd,002322P10,0
11520,11631,08/04/2010,Gordmans Stores Inc,038269P10,0
11521,11632,08/05/2010,IntraLinks Holdings Inc,046118H10,0
11522,11633,08/05/2010,NXP Semiconductors NV,0N6596X10,0
11523,11634,08/05/2010,NuPathe Inc,067059M10,0
11524,11635,08/10/2010,China Kanghui Holdings,016890V10,0
11525,11636,08/10/2010,MediaMind Technologies Inc,058449C10,0
11526,11637,08/11/2010,MakeMyTrip Ltd,0V5633W10,0
11527,11638,08/11/2010,RealPage Inc,075606N10,0
11528,11639,08/13/2010,Electromed Inc,028540910,0
11529,11640,08/13/2010,Park Sterling Bank,070086W10,0
11530,11641,08/25/2010,Whitestone REIT,096608410,0
11531,11642,08/26/2010,BlackRock Build America Bond,009248X10,0
11532,11643,08/31/2010,Full Circle Capital Corp,035967110,0
11533,11644,09/08/2010,Mokita Inc,608456208,0
11534,11646,09/22/2010,CoreSite Realty Corporation,021870Q10,0
11535,11647,09/23/2010,Charter Financial Corp,016090110,0
11536,11648,09/24/2010,SciQuest Inc,080908Q10,0
11537,11649,09/27/2010,Amyris Inc,003236M10,0
11538,11650,09/27/2010,Country Style Cooking,022238M10,0
11539,11651,09/28/2010,Century Next Financial Corp,015663510,0
11540,11652,09/28/2010,First Trust High Income Long,033738E10,0
11541,11653,09/28/2010,Nuveen Diversified Commodity,067074P10,0
11542,11654,09/29/2010,Rhino Resource Partners LP,076218Y10,0
11543,11655,09/30/2010,China Ming Yang Wind Power Grp,016951C10,0
11544,11656,09/30/2010,ChinaCache Intl Hldg Ltd,016950M10,0
11545,11657,09/30/2010,Elster Group SE,029034810,0
11546,11658,09/30/2010,The KEYW Holding Corp,049372310,0
11547,11659,10/06/2010,Daqo New Energy Corp,023703Q10,0
11548,11661,10/07/2010,Ellington Financial LLC,028852220,0
11549,11662,10/07/2010,Global Education & Technology,037951A10,0
11550,11665,10/13/2010,Campus Crest Communities Inc,013466Y10,0
11551,11666,10/14/2010,Body Central Corp,009689U10,0
11552,11667,10/14/2010,Tower International Inc,089182610,0
11553,11668,10/18/2010,NetSpend Holdings Inc,064118V10,0
11554,11669,10/18/2010,ShangPharma Corp,081943P10,0
11555,11670,10/19/2010,TAL Education Group,087408010,0
11556,11671,10/20/2010,Vera Bradley Inc,092335C10,0
11557,11672,10/21/2010,Bravo Brio Restaurant Grp Inc,010567B10,0
11558,11673,10/22/2010,Aegerion Pharmaceuticals Inc,000767E10,0
11559,11675,10/26/2010,Guggenheim Build America Bonds,040166410,0
11560,11677,10/26/2010,Pacific Biosciences of CA Inc,069404D10,0
11561,11678,10/26/2010,Western Asset High Yield,95768B107,0
11562,11679,10/27/2010,Examworks Group Inc,030066A10,0
11563,11680,10/27/2010,SeaCube Container Leasing Ltd,0G7997810,0
11564,11681,10/28/2010,Horizon Technology Finance,044045A10,0
11565,11682,10/28/2010,Le Gaga Holdings Ltd,052116810,0
11566,11683,10/29/2010,SP Bancorp Inc,078468K10,0
11567,11684,11/01/2010,Xueda Education Group,098418W10,0
11568,11685,11/02/2010,SodaStream International Ltd,0M9068E10,0
11569,11686,11/03/2010,Costamare Inc,0Y1771G10,0
11570,11687,11/03/2010,SinoTech Energy Ltd,082935910,0
11571,11688,11/04/2010,Fresh Market Inc,035804H10,0
11572,11689,11/04/2010,Primo Water Corp,074165N10,0
11573,11690,11/09/2010,Noah Holdings Ltd,065487X10,0
11574,11691,11/09/2010,RDA Microelectronics Inc,749394102,0
11575,11692,11/10/2010,Inphi Corp,045772F10,0
11576,11693,11/11/2010,Complete Genomics Inc,020454K10,0
11577,11694,11/16/2010,Australia Acquisition Corp,0G0636812,0
11578,11695,11/16/2010,Booz Allen Hamilton Holding Co,009950210,0
11579,11696,11/17/2010,Bitauto Holdings Ltd,009172710,0
11580,11697,11/17/2010,JWC Acquisition Corp,046634Y20,0
11581,11698,11/18/2010,Aeroflex Holding Corp,000776710,0
11582,11699,11/18/2010,General Motors Co,037045V10,0
11583,11700,11/18/2010,LPL Investment Holdings Inc,050213H10,0
11584,11702,11/22/2010,China Xiniya Fashion Ltd,016950W10,0
11585,11703,11/22/2010,Zogenix Inc,098978L10,0
11586,11704,11/23/2010,Anacor Pharmaceuticals Inc,003242010,0
11587,11705,11/23/2010,Cohen & Steers Select Preferre,019248Y10,0
11588,11706,11/23/2010,Kayne Anderson Midstream/Energ,048661E10,0
11589,11707,11/23/2010,L&L Acquisition Corp,050161R20,0
11590,11708,11/23/2010,Nuveen Build America Bond Oppo,67074Q102,0
11591,11709,11/23/2010,SYSWIN Inc,872058102,0
11592,11710,12/01/2010,FXCM Inc,030269310,0
11593,11711,12/06/2010,Targa Resources Corp,087612G10,0
11594,11712,12/07/2010,CTPartners Executive Search In,022945C10,0
11595,11713,12/07/2010,E-Commerce China Dangdang Inc,026833A10,0
11596,11714,12/08/2010,Bona Film Group Ltd,009777B10,0
11597,11715,12/08/2010,First Republic Bank,033616C10,0
11598,11716,12/08/2010,SemiLEDs Corp,081664510,0
11599,11717,12/08/2010,Youku.com Inc,098742U10,0
11600,11718,12/09/2010,FlatWorld Acquisition Corp,G35536104,0
11601,11719,12/09/2010,Sky-mobi Ltd,083084G10,0
11602,11720,12/10/2010,Lentuo International Inc,052635310,0
11603,11721,12/13/2010,iSoftStone Holdings Ltd,046489B10,0
11604,11722,12/14/2010,FleetCor Technologies Inc,033904110,0
11605,11723,12/14/2010,Walker & Dunlop Inc,093148P10,0
11606,11724,12/15/2010,GAIN Capital Holdings Inc,036268W10,0
11607,11725,12/15/2010,RigNet Inc,076658210,0
11608,11726,12/16/2010,Fortegra Financial Corp,034954W10,0
11609,11727,12/16/2010,QR Energy LP,074734R10,0
11610,11728,12/16/2010,Swift Transportation Co,087074U10,0
11611,11729,12/16/2010,Ventrus Biosciences Inc,092282210,0
11612,11730,12/22/2010,Stone Harbor Emerging Markets,86164T107,0
11613,11731,01/12/2011,American Assets Trust Inc,024013104,0
11614,11732,01/14/2011,Oconee Federal Financial Corp,675607105,0
11615,11733,01/19/2011,Oxford Lane Capital Corp,691543102,0
11616,11734,01/19/2011,Wolverine Bancorp Inc,977880103,0
11617,11735,01/20/2011,Medley Capital Corp,58503F106,0
11618,11736,01/24/2011,Tibet Pharmaceuticals Inc,G88615102,0
11619,11737,01/25/2011,Demand Media Inc,24802N109,0
11620,11738,01/26/2011,Anchor Bancorp,032838104,0
11621,11739,01/26/2011,Avenue Income Credit,05358E106,0
11622,11740,01/26/2011,Blackstone / GSO Long-Short,09257D102,0
11623,11741,01/26/2011,"Gabelli Nat Res, Gold & Inc Tr",36249M106,0
11624,11742,01/26/2011,Nielsen Holdings NV,N63218106,0
11625,11743,01/27/2011,BankUnited Inc,06652K103,0
11626,11744,01/27/2011,InterXion Holding NV,N47279109,0
11627,11745,01/28/2011,Adecoagro SA,L00849106,0
11628,11746,01/28/2011,BCD Semiconductor Mnfg Ltd,055347108,0
11629,11747,02/01/2011,Epocrates Inc,29429D103,0
11630,11748,02/01/2011,NeoPhotonics Corp,64051T100,0
11631,11749,02/02/2011,Pacira Pharmaceuticals Inc,695127100,0
11632,11750,02/02/2011,Tornier NV,N87237108,0
11633,11751,02/02/2011,Trunkbow Intl Hldgs Ltd,89818A102,0
11634,11752,02/03/2011,BG Medicine Inc,08861T107,0
11635,11753,02/04/2011,Endocyte Inc,29269A102,0
11636,11754,02/07/2011,China Century Dragon Media Inc,16936D106,0
11637,11755,02/08/2011,Gevo Inc,374396109,0
11638,11756,02/08/2011,Imperial Holdings Inc,452834104,0
11639,11757,02/08/2011,Summit Hotel Properties Inc,866082100,0
11640,11758,02/09/2011,Fluidigm Corp,34385P108,0
11641,11759,02/10/2011,Kinder Morgan Inc,49456B101,0
11642,11760,02/10/2011,Kips Bay Medical Inc,49726K105,0
11643,11761,02/11/2011,AcelRx Pharmaceuticals Inc,00444T100,0
11644,11762,02/14/2011,Zuoan Fashion Ltd,98982X103,0
11645,11763,02/15/2011,RLJ Acquisition Inc,74965B202,0
11646,11764,02/18/2011,China VantagePoint Acq Co,G2161W103,0
11647,11765,02/23/2011,Apollo Senior Floating Rate,037636107,0
11648,11766,02/23/2011,Nuveen Energy MLP Total Return,67074U103,0
11649,11767,02/25/2011,Solar Senior Capital Ltd,83416M105,0
11650,11768,03/09/2011,HCA Holdings Inc,40412C101,0
11651,11769,03/10/2011,MagnaChip Semiconductor Corp,55932N106,0
11652,11770,03/16/2011,Cornerstone OnDemand Inc,21925Y103,0
11653,11771,03/16/2011,Lone Oak Acquisition Corp,G5693V113,0
11654,11772,03/24/2011,Prime Acquisition Corp,G72436119,0
11655,11773,03/24/2011,ServiceSource International,81763U100,0
11656,11774,03/28/2011,BlackRock Resources & Commodit,09257A108,0
11657,11775,03/29/2011,Apollo Global Management LLC,037612306,0
11658,11776,03/29/2011,Qihoo 360 Technology Co Ltd,74734M109,0
11659,11777,03/30/2011,Sunshine Financial Inc,86782T109,0
11660,11778,03/31/2011,Fraternity Community Bancorp,35553P101,0
11661,11779,03/31/2011,GNC Holdings Inc,36191G107,0
11662,11780,03/31/2011,Preferred Apartment Communitie,74039L103,0
11663,11781,04/01/2011,Tranzyme Inc,89413J102,0
11664,11782,04/06/2011,Golar LNG Partners LP,Y2745C102,0
11665,11783,04/06/2011,SandRidge Mississippian Trust,80007T101,0
11666,11784,04/07/2011,CVR Partners LP,126633106,0
11667,11785,04/08/2011,PennantPark Floating Rate,70806A106,0
11668,11786,04/12/2011,SCG Financial Acquisition Corp,78404K202,0
11669,11787,04/13/2011,Arcos Dorados Holdings Inc,G0457F107,0
11670,11788,04/13/2011,TMS International Corp,87261Q103,0
11671,11789,04/13/2011,Zipcar Inc,98974X103,0
11672,11790,04/14/2011,Box Ships Inc,Y09675102,0
11673,11791,04/14/2011,Ellie Mae Inc,28849P100,0
11674,11792,04/14/2011,Sequans Communications SA,817323108,0
11675,11793,04/15/2011,Global Cornerstone Holdings,G3925L110,0
11676,11794,04/15/2011,STAG Industrial Inc,85254J102,0
11677,11795,04/18/2011,Air Lease Corp,00912X302,0
11678,11796,04/19/2011,Sagent Pharmaceuticals Inc,786692103,0
11679,11797,04/19/2011,Tesoro Logistics LP,88160T107,0
11680,11798,04/20/2011,Responsys Inc,761248103,0
11681,11799,04/21/2011,21Vianet Group Inc,90138A103,0
11682,11800,04/27/2011,ING Emerging Markets High,45685X104,0
11683,11801,04/28/2011,Franklin Financial Corp,353523202,0
11684,11802,04/28/2011,NeXt Innovation Corp,65339X102,0
11685,11803,05/03/2011,Boingo Wireless Inc,09739C102,0
11686,11804,05/03/2011,Renren Inc,759892102,0
11687,11805,05/04/2011,NetQin Mobile Inc,64118U108,0
11688,11806,05/04/2011,RPX Corp,74972G103,0
11689,11807,05/04/2011,SMG Indium Resources Ltd,78454K201,0
11690,11808,05/04/2011,Thermon Group Holdings Inc,88362T103,0
11691,11809,05/05/2011,VOC Energy Tr,91829B103,0
11692,11810,05/09/2011,Universal Business Payment,913384202,0
11693,11811,05/10/2011,FriendFinder Networks Inc,358453108,0
11694,11812,05/10/2011,Kosmos Energy Ltd,G5315B107,0
11695,11813,05/10/2011,RLJ Lodging Trust,74965L101,0
11696,11814,05/11/2011,China Zenix Auto International,16951E108,0
11697,11815,05/11/2011,Jiayuan.com International Ltd,477374102,0
11698,11816,05/11/2011,NGL Energy Partners LP,62913M107,0
11699,11817,05/11/2011,Phoenix New Media Ltd,71910C103,0
11700,11818,05/13/2011,Global Eagle Acquisition Corp,37951D102,0
11701,11819,05/19/2011,LinkedIn Corp,53578A108,0
11702,11820,05/19/2011,New Mountain Finance Corp,647551100,0
11703,11821,05/24/2011,Yandex NV,N97284108,0
11704,11822,05/25/2011,Freescale Semiconductor Hldg I,G3727Q101,0
11705,11823,05/25/2011,John Hancock Hedged Equity,47804L102,0
11706,11824,05/25/2011,Lone Pine Resources Inc,54222A106,0
11707,11825,05/25/2011,Nuveen Short Duration Credit O,67074X107,0
11708,11826,05/25/2011,Salient MLP & Energy,79471T100,0
11709,11827,05/25/2011,Spirit Airlines Inc,848577102,0
11710,11828,05/25/2011,The Active Network Inc,00506D100,0
11711,11829,05/26/2011,China Growth Equity Investment,G2114K115,0
11712,11830,05/26/2011,Solazyme Inc,83415T101,0
11713,11831,06/08/2011,Fusion-io Inc,36112J107,0
11714,11832,06/08/2011,Taomee Holdings Ltd,87600Y106,0
11715,11833,06/09/2011,ClearBridge Energy MLP Opport,18469P100,0
11716,11834,06/14/2011,Compressco Partners LP,20467A101,0
11717,11835,06/14/2011,Pandora Media Inc,698354107,0
11718,11836,06/15/2011,Empeiria Acquisition Corp,29158Y203,0
11719,11837,06/16/2011,Bankrate Inc,06646V108,0
11720,11838,06/20/2011,Fidus Investment Corp,316500107,0
11721,11839,06/21/2011,Trio Merger Corp,U89669720,0
11722,11840,06/22/2011,Vanguard Health Systems Inc,922036207,0
11723,11841,06/23/2011,KiOR Inc,497217109,0
11724,11842,06/28/2011,HomeAway Inc,43739Q100,0
11725,11843,06/29/2011,AG Mortgage Investment Trust,001228105,0
11726,11845,06/29/2011,First Connecticut Bancorp Inc,319850103,0
11727,11847,06/30/2011,Keating Capital Inc,48722R106,0
11728,11848,06/30/2011,State Investors Bancorp Inc,857030100,0
11729,11849,07/13/2011,Oiltanking Partners LP,678049107,0
11730,11852,07/19/2011,Skullcandy Inc,83083J104,0
11731,11853,07/19/2011,Zillow Inc,98954A107,0
11732,11854,07/20/2011,Suncoke Energy Inc,86722A103,0
11733,11855,07/21/2011,Apollo Residential Mortgage,03763V102,0
11734,11856,07/21/2011,Francesca's Holdings Corp,351793104,0
11735,11857,07/26/2011,American Midstream Partners LP,02752P100,0
11736,11858,07/26/2011,Duff & Phelps Global Utility I,26433C105,0
11737,11859,07/26/2011,Dunkin Brands Group Inc,265504100,0
11738,11860,07/26/2011,Tangoe Inc,87582Y108,0
11739,11861,07/27/2011,Teavana Holdings Inc,87819P102,0
